word	similarity
over-full	1.0
communcations	1.0
bedouins	1.0
fending	1.0
re-notified	1.0
pods	1.0
computer/operating	1.0
incapability	1.0
over-the-weekend	1.0
raining	1.0
rounded-up	1.0
third-longest	1.0
coffee-related	1.0
feminising	1.0
hordes	1.0
celebrity-themed	1.0
white-walled	0.963395743819
progressively	0.880125456038
mark-denominated	1.0
foul	1.0
revelers	1.0
sub-segment	1.0
addictiveness	1.0
anti-urban	1.0
ocean.	1.0
preface	1.0
succulent	1.0
demin	1.0
smog-belching	1.0
drillship	1.0
overages	1.0
videoed	1.0
shura	1.0
oil-consuming	1.0
ounces	0.259930045577
topples	1.0
whosoever	1.0
acccess	1.0
quadruple	1.0
cental	1.0
mecca	1.0
subsidaries	1.0
self-use	1.0
crooner	1.0
sputter	0.959669331246
porposals	1.0
immature	1.0
clubheads	1.0
meadows	1.0
subeconomic	1.0
sinking	0.898426842187
nominators	1.0
understands	1.0
dread	1.0
rational	0.898223667658
chlorophyl	1.0
propane	1.0
government-related	1.0
churned	1.0
oceans	1.0
bile	1.0
catenaccio	1.0
despise	1.0
post-meeting	1.0
develpoment	1.0
tantalizing	1.0
lignite	1.0
opportunisitic	1.0
lowest-possible	1.0
comptitive	1.0
stabbed	0.954273786485
insulators	1.0
interlocking	1.0
techncial	1.0
disturb	0.960902790747
basics	1.0
uttering	1.0
purcahse	1.0
same-value	1.0
synergy	1.0
reliabilty	1.0
topside	1.0
prefix	1.0
misgoverned	1.0
continuiing	1.0
actuellement	1.0
standout	1.0
oppostition	1.0
shareprice	1.0
wavered	0.96258172274
travaux	1.0
breakbulk	1.0
commented	0.89304149762
sawgrass	1.0
ornamental	0.975086909372
setaside	1.0
specially	0.814180338847
collegial	1.0
mirage	0.887250693647
sailes	1.0
big-spenders	1.0
eclipsed	1.0
rust-red	1.0
sries	1.0
buts	1.0
valiant	1.0
vulnerabilty	1.0
inefficency	1.0
bedded	1.0
sailed	1.0
loathing	1.0
cobbling	1.0
pollution	0.907892436659
sceptism	1.0
relieving	1.0
semi-retirement	1.0
roll-off	1.0
photofinishing	1.0
thong	1.0
lookback	1.0
jocular	1.0
end-use	1.0
post-earnings	1.0
unpreventable	1.0
bonuses	0.909079766986
early-warning	1.0
schist	1.0
fossil	0.849684753673
resilient	1.0
losers	0.779598889003
conjure	1.0
admiral	1.0
inducement	0.95312328704
re-schedule	1.0
farm-to-market	1.0
legations	1.0
possesions	1.0
gene-regulating	1.0
culd	1.0
trade-related	1.0
top-flight	1.0
maximises	1.0
unseemly	1.0
carnival-like	1.0
play-offs	1.0
saxophones	1.0
ater	1.0
mulishly	1.0
fissures	0.960092262398
diagnostic	1.0
semi-products	1.0
nothwithstanding	1.0
addded	1.0
connaissance	1.0
unblocked	1.0
wolrd	1.0
unwillingness	0.960336682797
misregistered	1.0
budgerigars	1.0
k	0.961402874411
eligible	0.737597639763
torched	1.0
recognised	1.0
fundamentally	0.968320435746
prequalifying	1.0
highest-security	1.0
consumer-level	1.0
criticism	0.286867787663
rock-ribbed	1.0
vaults	0.927262885093
criticise	1.0
off-white	1.0
flotsam	1.0
foodbanks	1.0
hamam	1.0
beneficiaries	0.767866796917
government-paid	1.0
lors	1.0
specificaly	1.0
cocaine	0.94453121332
slivers	1.0
derivatives	0.958410582858
watchmaker	1.0
rise/fall	1.0
apportionment	1.0
efficiacy	1.0
browse	1.0
spareparts	1.0
unpayable	1.0
dunams	1.0
video-linked	1.0
plant-killing	1.0
defanged	1.0
no-where	1.0
symphony	1.0
card	0.753756957308
moralistic	1.0
strike	0.753550531625
drillable	1.0
marchers	1.0
paralympic	1.0
cutbacks	0.964204734897
vestige	1.0
tax-collectors	1.0
whorls	1.0
females	1.0
standardized	1.0
state-led	1.0
cannibalised	1.0
wolframite	1.0
hereby	1.0
sortie	1.0
non-segregation	1.0
gravediggers	1.0
delined	1.0
tangles	1.0
hope.	1.0
acquisition-driven	1.0
inwards	1.0
encountered	0.961714426356
non-paying	1.0
larrikin	1.0
tastefully	1.0
unstandardised	1.0
cajoles	1.0
islets	1.0
pre-dominant	1.0
co-producing	1.0
rulings	1.0
significantly	0.749628357836
kmph	1.0
imperialism	1.0
talkathon	1.0
withdrawing	0.959084092796
shelve	1.0
anticompetitive	1.0
revenues	0.781865948843
cross-licensed	1.0
example	0.0720407477685
scavenge	1.0
phrase	1.0
dela	1.0
constant.	1.0
omelets	1.0
calender	1.0
nitrates	1.0
re-align	1.0
mid-continent	1.0
escudos	1.0
leotards	0.961902758888
musters	1.0
currency	nan
administators	1.0
stupidities	1.0
erratics	1.0
hardens	1.0
counseling	0.850431820567
outcomes	1.0
respondants	1.0
edged	0.82850098636
a-milking	1.0
urbanising	1.0
groaned	1.0
oceanside	1.0
auger	1.0
unmasked	1.0
nay-sayers	1.0
comedians	1.0
electonic	1.0
long-felt	1.0
clubbing	1.0
child-safety	1.0
arbritration	1.0
lower-protein	1.0
consecutive-game	1.0
shrug	1.0
state-of-the-union	1.0
garments	0.960285070059
fanaticism	1.0
account-holders	1.0
tripling	0.889070974968
abstraction	1.0
soccer-mad	1.0
utilise	1.0
constante	1.0
typed	0.958092693189
coffeeshop	1.0
invitation	1.0
minimized	1.0
despondent	1.0
overreached	1.0
triage	0.90647180537
rock-strewn	1.0
wide-ranging	1.0
reassess	0.967611133878
non-interfering	1.0
hemagglutination	1.0
irradiate	1.0
hesistant	1.0
potental	1.0
unselfish	1.0
nonprofit	0.851017449359
types	0.403878524466
puis	1.0
snuffing	1.0
bomb-damaged	1.0
worst-afflicted	1.0
prenegotiation	1.0
two-carriage	1.0
jaggery	1.0
immigrant-dominated	1.0
arms-for-oil	1.0
continuos	1.0
bioethics	1.0
education	0.580221332313
deutsche	0.929229623991
fictional	0.958434211478
cigarettes	0.789081605655
then-ruling	1.0
politically-motivated	1.0
timers	1.0
lieutenant-general	1.0
reconstructions	1.0
biochemical	1.0
overhauls	1.0
figs	1.0
stockpiled	1.0
propectus	1.0
war-chest	1.0
school.	1.0
denudation	1.0
two-for-five	1.0
arbitrage-related	1.0
lead-up	1.0
rebel-held	1.0
continentals	1.0
infarctions	1.0
data-collecting	1.0
shareholder-approved	1.0
earthiness	1.0
foodstuff	0.954137397354
downdip	1.0
ewe	1.0
drawdown	1.0
enquiring	1.0
chemotheraphy	1.0
non-signatory	1.0
journals	0.961295858385
wrought	0.963917722625
homebuyers	1.0
chupacabras	1.0
deregulating	1.0
short-termed	1.0
phonies	1.0
unforeseen	1.0
re-distributor	1.0
reweighting	1.0
unexplained	1.0
auditors	0.770916055769
enviromental	1.0
survivors	1.0
fanciest	1.0
elesewhere	1.0
king-in-waiting	1.0
insubstantial	1.0
largescale	1.0
off-the-book	1.0
trocar	1.0
dissolutions	1.0
easier	0.871909697605
affably	1.0
bio-energy	1.0
manfacturing	1.0
doghouse	1.0
fractiousness	1.0
mispriced	1.0
slate	0.92871247953
compartment	1.0
eight-player	1.0
goblins	1.0
unemotive	1.0
miscible	1.0
renunciation	0.972123985965
aspersions	1.0
rewording	1.0
colourless	1.0
velcro	1.0
interrupt	1.0
cost-of-sales	1.0
post-commissioning	1.0
mimicking	1.0
slats	1.0
self-administer	1.0
procs	1.0
scholar	1.0
bone-building	1.0
weekened	1.0
thyme	1.0
prophetically	1.0
renditions	1.0
sorties	1.0
finacial	1.0
eschew	1.0
illegaly	1.0
neutron	0.686879223294
shrewder	1.0
volcano	0.966127114222
loyalties	0.958047802636
spiders	1.0
toll	0.67388274025
lupins	1.0
repopulated	1.0
gaslines	1.0
directly	0.747050823499
brutalised	1.0
sitcoms	1.0
series	0.50151551949
long-running	0.95220200169
pressence	1.0
civilans	1.0
closely-related	1.0
non-computer	1.0
exhume	1.0
depositing	1.0
chipmaking	1.0
borderguard	1.0
cm-thick	1.0
mutineer	1.0
northeastwards	1.0
ring	0.900594155452
finishers	1.0
uncollected	1.0
weds	1.0
roundabouts	1.0
downtimes	1.0
self-defence	1.0
recognising	1.0
member-countries	1.0
fith	1.0
single-market	1.0
reversion	1.0
heavy-duty	0.967540912758
non-complementary	1.0
for-profit	1.0
rl	1.0
problem-solving	1.0
ro	1.0
disburden	1.0
foundation	0.781634671521
appeasers	1.0
diversities	1.0
arraigned	1.0
threatened	0.715989361344
environental	1.0
white-controlled	1.0
hurricane-force	1.0
faculties	1.0
colony	0.953700355597
songs	1.0
legistative	1.0
mobsters	1.0
satsifactory	1.0
obstructing	1.0
subindex	1.0
enormous	0.363113983309
shipper	1.0
birdie	1.0
undisputably	1.0
towage	1.0
annoucned	1.0
diabetic	1.0
robustly	1.0
non-traumatic	1.0
re-match	1.0
silicon	0.607535390516
long-wheelbase	1.0
shipped	0.69820511941
bed-linen	1.0
speedy	1.0
counter-terrorism	1.0
tempting	0.713566613887
reserving	1.0
government-orchestrated	1.0
lifejacket	1.0
allocators	1.0
thankless	1.0
speeds	1.0
personlly	1.0
tap-in	1.0
state-run	0.780309046767
steroids	1.0
dailies	1.0
by-line	1.0
second-rower	1.0
vitro	0.880818151457
channell	1.0
procreate	1.0
production	0.418011415978
anaysts	1.0
coversion	1.0
environment-related	1.0
infused	0.93992072001
abutments	1.0
after-market	1.0
flight-proven	1.0
clarity	1.0
enoxaparin	1.0
tax-cutting	1.0
one-level	1.0
open-market	1.0
basketball	0.905168793677
far-north	1.0
exchequer	0.766487251235
narco-guerrilla	1.0
three-stop	1.0
prepurchase	1.0
lawsuits	0.617529203639
think-tanks	1.0
dynamited	1.0
carload	1.0
over-arching	1.0
perturbations	1.0
sapiens	1.0
hypothetical	0.953550251797
recodification	1.0
ordianry	1.0
manfacturers	1.0
woe	1.0
massively	1.0
cytomegalovirus	1.0
freebie	1.0
transmittal	1.0
oeuvre	1.0
defaulter	1.0
blackening	1.0
pubic	1.0
nasty-looking	1.0
counter-offensive	1.0
expunged	1.0
minute-and-a-half	1.0
nirvana	1.0
megalomaniac	1.0
advisement	1.0
combustion	0.968807209219
chairwoman	1.0
commodifying	1.0
refundings	1.0
glamarous	1.0
willbe	1.0
repressive	1.0
drug-fighting	1.0
lunged	0.955060537677
suplies	1.0
bouses	1.0
trek	0.952980607727
pursuade	1.0
durig	1.0
exultation	1.0
showed	0.418133973553
secong	1.0
smashup	1.0
hyenas	1.0
tree	1.0
schmoozing	1.0
shower	0.969800781791
showes	1.0
crisply	1.0
slicers	1.0
skimmed	1.0
supply-sider	1.0
aftereffects	0.965888981137
northwesterly	1.0
tres	1.0
remit	1.0
fire-ant	1.0
client-specific	1.0
indepedent	1.0
willingness	1.0
runner	1.0
shyly	1.0
untrained	1.0
antagonistic	1.0
well.	1.0
non-aerospace	1.0
shrubs	0.932287137962
home-builder	1.0
vanishing	1.0
sees	0.735847033257
constricted	1.0
chanceless	1.0
peasant-based	1.0
first-order	1.0
sterile	1.0
hyper-inflation	1.0
escalator	1.0
bleachers	1.0
soaked	1.0
self-flagellation	1.0
right-bank	1.0
promenades	1.0
unannounced	1.0
instructs	0.97237254478
amusing	0.955959752746
doors	0.896728044861
placebo-controlled	1.0
soldiered	1.0
plebiscites	1.0
grips	0.958628939341
second-leading	1.0
taxation	0.925285934676
imprudent	1.0
reelection	1.0
origninal	1.0
four-hundred	1.0
thrilled	0.958902173285
multi-tranche	1.0
cancer-treatment	1.0
wells	0.436958043207
vote-losing	1.0
chaplains	1.0
transmigrants	1.0
criss-crossing	1.0
guardedness	1.0
trivialising	1.0
preassure	1.0
redressing	1.0
entourages	1.0
subsidize	0.986757074199
voodoo-like	1.0
snooping	1.0
semi-final	1.0
regreted	1.0
supine	1.0
camp	1.0
all-business	1.0
rotary	1.0
non-mineral	1.0
memberships	1.0
categorical	1.0
neediest	1.0
howl	1.0
work-day	1.0
circulations	1.0
detriment	1.0
up-river	1.0
whipsaws	1.0
mating	1.0
came	0.64346462656
treasuries	1.0
boogie	1.0
insects	1.0
shark-infested	1.0
one-year	0.81233180304
hybrids	0.942986035085
rampaged	1.0
augured	1.0
mile-per-hour	1.0
reschedule	0.960931439716
terror.	1.0
re-place	1.0
sworn-in	1.0
lethal	0.972719885792
unmanaged	1.0
skycrapers	1.0
abreast	1.0
raven-haired	1.0
heirachy	1.0
vasectomy	1.0
layout	1.0
vice-premier	1.0
itinerant	1.0
headline	0.907115497117
abandonments	1.0
quick-fire	1.0
appreciated	0.91200242208
maturation	1.0
cougar	0.960830747108
non-monetary	1.0
heavier-than-average	1.0
salvos	1.0
wallabies	1.0
well-led	1.0
galement	1.0
beefing-up	1.0
medium-haul	1.0
drying	1.0
non-franchised	1.0
pocked	1.0
relist	1.0
salespeople	0.871340763427
race-long	1.0
evaulations	1.0
full-range	1.0
well-advanced	1.0
champaign	1.0
pre-empt	1.0
inoperative	1.0
denounce	1.0
psychiatric	0.96142877303
foremost	1.0
pocket	1.0
research-oriented	1.0
foundries	1.0
seldom-visited	1.0
feedyards	1.0
vaccinations	1.0
meeting.	1.0
discouragingly	1.0
self-expression	1.0
corruption-riddled	1.0
uneconomically	1.0
societies	1.0
preemptively	1.0
intials	1.0
sittings	1.0
half-submerged	1.0
ice-breaking	1.0
spilling	1.0
bloodstream	1.0
knocke	1.0
dipping	1.0
paedophiles	1.0
comsumers	1.0
mufflers	1.0
stunningly	1.0
browsed	1.0
holloware	1.0
aftermath	nan
hasten	1.0
brushland	1.0
out-of-favour	1.0
newly-enlarged	1.0
exonerated	0.9626319116
radium	1.0
pets	1.0
non-believers	1.0
transferred	0.564499589923
pads	1.0
securiy	1.0
radius	1.0
recently-approved	1.0
crochets	1.0
three-block	1.0
sailboats	1.0
resigned	0.60110063152
pricking	1.0
toll-paying	1.0
no-lose	1.0
lives.	1.0
free-scoring	1.0
pressured	0.930715790385
monopolies	1.0
sombrero	1.0
multiwell	1.0
reporter	0.661745924061
introducers	1.0
applet	1.0
non-cancelable	1.0
devision	1.0
pressures	0.653796637998
low-bandwidth	1.0
humankind	1.0
interline	1.0
single-site	1.0
holdiay	1.0
yogurt	1.0
cattle-drivers	1.0
guiders	1.0
puchased	1.0
biters	1.0
half-built	1.0
skimpy	1.0
professionel	1.0
interrupting	1.0
modifiant	1.0
nationwide	0.823065754393
smelled	0.955523683179
annulling	1.0
n'en	1.0
fullscale	1.0
souvenir	0.869915588483
self-congratulatory	1.0
well-backed	1.0
buiding	1.0
prorationing	1.0
reconstitute	1.0
defiance	1.0
touch-ups	1.0
nonregulated	0.961012503796
debt	0.296917028486
well-lighted	1.0
extinguish	1.0
pooh-poohed	1.0
house-related	1.0
dore	1.0
quicklime	1.0
re-direct	1.0
disdain	0.965016717332
fallacious	1.0
lugs	1.0
fluctuation	0.905906196057
ring.	1.0
chassis	1.0
decompose	1.0
logic	0.832893927905
carwash	1.0
guarantess	1.0
argue	0.707155806878
excites	1.0
compromis	1.0
absent-mindedly	1.0
exciter	1.0
diappointing	1.0
ramrod-straight	1.0
miscommunication	0.965031237864
honouring	1.0
fudged	1.0
liberal-conservative	1.0
improvment	1.0
strategy-maker	1.0
trickiest	1.0
smithereens	1.0
hers	1.0
re-education	1.0
trail-blazer	1.0
gleaming	1.0
tremours	1.0
madcow	1.0
pregnancy	0.805931235296
munched	1.0
non-participant	1.0
state-within-a-state	1.0
jet-fuel	1.0
grazing	1.0
lowest-paid	1.0
wheat-producing	1.0
archipelego	1.0
reconsideration	1.0
parley	1.0
well-rehearsed	1.0
monosodium	1.0
slay	1.0
subside	1.0
chiseling	1.0
advert	1.0
skew	1.0
in-goal	1.0
stadium	0.618215132395
re-decorating	1.0
song-writing	1.0
stategically	1.0
superhuman	1.0
agro-industrial	1.0
adroitly	1.0
lens-grinding	1.0
deportations	1.0
full-colour	1.0
dots	1.0
conversational	1.0
graphical	1.0
electrocution	1.0
recomend	1.0
self-induced	1.0
criminalised	1.0
barrio	1.0
reproof	1.0
nineties	1.0
debtload	1.0
signifcantly	1.0
dote	1.0
orthotic	1.0
evasions	1.0
ice-breakers	1.0
worked	0.510709175832
doth	1.0
misson	1.0
internatonal	1.0
eight-lane	1.0
gritty	0.959728514185
followed	0.498576627604
contemplated	0.960340772697
inpatient	1.0
solvable	1.0
excited	0.964130013927
contemplates	0.964391209135
sips	1.0
light-rail	1.0
internationally-supervised	1.0
hates	1.0
pretreatment	1.0
militari	1.0
tangiable	1.0
thumpers	1.0
baulked	1.0
legilsation	1.0
peadophile	1.0
union-backed	1.0
narcissism	1.0
reactivated	1.0
congratulation	1.0
insufficent	1.0
non-genetically	1.0
destory	1.0
distorted	1.0
expending	1.0
communications/computer	1.0
regroupement	1.0
point-to-multipoint	1.0
overpowers	1.0
supplers	1.0
hygienist	1.0
stablised	1.0
foot-and-mouth	1.0
violin	1.0
udan	1.0
smoothest	1.0
windshields	1.0
lightly	0.966363073642
overoptimistic	1.0
log-jam	1.0
damaged	0.718012809745
severity	0.959261815968
pawnshop	1.0
woollen	1.0
beckon	1.0
kick-started	1.0
hall-mark	1.0
biddings	1.0
near-victory	1.0
clucking	1.0
damages	0.488896845168
kukris	1.0
tradtionally	1.0
mastectomies	1.0
electro	1.0
emphatic	1.0
interties	1.0
european	0.548555117208
voyager	0.913617318745
voyages	1.0
thereof	0.971791542966
equalizing	1.0
acounts	1.0
latter-day	1.0
countryon	1.0
in-boxes	1.0
analyts	1.0
seamer	1.0
mud-slide	1.0
photographers	1.0
sobbing	1.0
password-protected	1.0
seamed	1.0
haggard	1.0
savaged	1.0
simulates	1.0
preachings	1.0
maximizing	1.0
organised-crime	1.0
matters	0.891653811977
erectus	1.0
centavo	1.0
launced	1.0
holdups	1.0
backhander	1.0
cancellation	1.0
fanatically	1.0
song-and-dance	1.0
dmage	1.0
musketball	1.0
noise-reducing	1.0
simulated	1.0
six-city	1.0
quantitative	1.0
backhanded	1.0
dissects	1.0
highly-priced	1.0
veils	1.0
interferon	1.0
boyhood	1.0
capitol	0.708037449289
sleeps	1.0
throttling	1.0
spare	0.958474366364
sleepy	0.855307871891
solvability	1.0
sacs	1.0
worm-eaten	1.0
ait	1.0
teetering	1.0
palyers	1.0
proofing	1.0
litterbugs	1.0
self-assured	1.0
bny	1.0
spectacles	1.0
subtracts	1.0
olefins	0.963823633479
precipitation	1.0
old-fashioned	0.914636811882
laying-up	1.0
chartreuse	1.0
obedient	1.0
innocent	0.908433021582
botanists	1.0
semi-annually	0.917704651757
vapour	1.0
immediatly	1.0
bne	1.0
gaff-rigged	1.0
guestworkers	1.0
intermediation	1.0
arraignments	1.0
levering	1.0
mendicant	1.0
structurals	1.0
desertions	1.0
establisment	1.0
services-driven	1.0
gynaecology	1.0
knock-down	1.0
describe	0.794609134158
pro-euro	1.0
poltiical	1.0
slight-of-hand	1.0
wiht	1.0
quiry	1.0
ratcheting	1.0
scoreline	1.0
orthopaedics	1.0
cytologists	1.0
portolio	1.0
anywere	1.0
ill-planned	1.0
desire	0.559897210832
brought	0.551321750219
societes	1.0
deviance	1.0
seek	0.527727908794
metalloproteases	1.0
battle-ready	1.0
mananging	1.0
bankcard	0.955723056906
step-down	1.0
four-times	1.0
stylised	1.0
bulked	1.0
sky-rocketed	1.0
value-weighted	1.0
grotesquely	1.0
under-utilising	1.0
vats	1.0
attact	1.0
sordid	1.0
sequestration	1.0
heart-attack	1.0
fouls	1.0
extraditon	1.0
creed	1.0
ballooned	1.0
inter-group	1.0
responsiveness	1.0
straw-coloured	1.0
underly	1.0
consultants	0.666077949662
five-vehicle	1.0
greenfields	1.0
re-train	1.0
re-install	1.0
trombone	1.0
presidentially-appointed	1.0
harassment	1.0
amalgamating	1.0
goldfish	1.0
cents/share	1.0
creep	1.0
enemies	0.879291426012
state-grant	1.0
exploitable	1.0
above-trend	1.0
intregrated	1.0
mid-to-high	1.0
sequester	1.0
end-customer	1.0
polluted	1.0
birdlike	1.0
disheartened	1.0
memorisation	1.0
exposition	1.0
afinal	1.0
nitrate	1.0
polluter	1.0
manufacuring	1.0
upfield	1.0
arthritic	1.0
palatable	1.0
shaker	1.0
shakes	1.0
substitutes	0.957485507796
memorably	1.0
comsuming	1.0
shakey	1.0
spermicidal	1.0
temptations	1.0
anti-metastatic	1.0
tax-code	1.0
mid-next	1.0
substituted	1.0
yoke	1.0
defensive	0.590248354313
poppies	1.0
losing	0.773941714226
pliers	1.0
jusrisdiction	1.0
terminated	0.977053426799
valium	1.0
intepretations	1.0
implemenation	1.0
front-men	1.0
then-governor	1.0
commoditisation	1.0
gleaning	1.0
geisha	1.0
globetrotter	1.0
alber	1.0
diesel-fuel	1.0
annualized	0.795862501356
second-to-bottom	1.0
grain-purchasing	1.0
west-coast	1.0
importantly	1.0
imitiation	1.0
bateria	1.0
reminded	0.910338250588
attacted	1.0
hulking	0.958558970877
raised	0.567190055046
harvest-time	1.0
rationale	0.817478219302
facility	0.438020943521
presidentials	1.0
industry-backed	1.0
tube-like	1.0
macro-economic	1.0
respectably	1.0
pre-condition	1.0
son	0.311860989119
thankful	1.0
oin	1.0
all-time-high	1.0
magazines	0.85283268511
consummated	1.0
reconquered	1.0
wrap	0.877613643887
mafia-style	1.0
octogenarians	1.0
toothless	1.0
maintenance-related	1.0
scythed	1.0
novo	1.0
neutropenic	1.0
chemical-free	1.0
joyriding	1.0
waits	0.957349757913
social-policy	1.0
serfs	1.0
solicitors	1.0
leagal	1.0
saod	1.0
unflaggingly	1.0
lambada	1.0
authorized	0.571154679057
pay-as-you-go	1.0
resulted	0.396108731798
two-pronged	1.0
on-line	0.94381050406
launching	0.526401609377
bedrock	1.0
sauteed	1.0
inching	1.0
baisse	1.0
babysit	1.0
magazine.	1.0
ligne	1.0
overwhemingly	1.0
manmade	1.0
two-wheelers	1.0
incriminations	1.0
re-import	1.0
allopathy	1.0
fining	1.0
heralded	1.0
canopies	1.0
shisha	1.0
risottos	1.0
seven-tenths	1.0
sprinting	1.0
underdeveloped	1.0
handily	1.0
genealogy	1.0
vaccine-preventable	1.0
retrenchments	1.0
inside	0.400204624955
ridge	1.0
reinstituted	1.0
immunologic	1.0
devices	0.441054066561
paprika	1.0
kaffirs	1.0
productivity-based	1.0
swtiches	1.0
non-import	1.0
glaringly	1.0
caste-conscious	1.0
agriculture	0.349718749102
cormorants	1.0
suffocated	1.0
bedouin	1.0
centrifuges	1.0
non-criminals	1.0
steady	0.806044126617
wetness	1.0
disclosing	1.0
textbook	1.0
encage	1.0
''	0.757101551071
playboy	1.0
reburying	1.0
lundi	1.0
mechansim	1.0
death-row	1.0
sprouts	1.0
alterntive	1.0
first-set	1.0
dormitory-like	1.0
negotiations	0.171528720843
supervized	1.0
fuel-thirsty	1.0
redolent	1.0
madwoman	1.0
worrywarts	1.0
private-public	1.0
glacier	1.0
eight-tonne	1.0
pre-made	1.0
defering	1.0
ritzy	0.964660297771
red-and-black	1.0
athough	1.0
conjures	1.0
chauvinists	1.0
sub-discipline	1.0
speculator-driven	1.0
goups	1.0
factfinding	1.0
benefiting	0.786286927258
entomologist	1.0
spendable	1.0
eletions	1.0
googly	1.0
superfluous	1.0
bieng	1.0
reggae	1.0
export/import	1.0
's	0.805147123749
overmedication	1.0
annnounced	1.0
models	0.594073162135
officio	1.0
francophones	1.0
cleaved	1.0
flow-through	1.0
devait	1.0
biens	1.0
trilemma	1.0
volanic	1.0
sistership	1.0
chidings	1.0
entrust	0.853451382019
fast-widening	1.0
caught-behind	1.0
price-cap	1.0
fastened	1.0
highness	1.0
rockers	1.0
nest-eggs	1.0
contacts	1.0
beamed	1.0
budget-conscious	1.0
tooth-and-nail	1.0
fastener	1.0
softgel	1.0
troublemaking	1.0
conferred	0.960257170281
someplace	1.0
renegotiating	1.0
speaks	0.9225844924
foreced	1.0
breadth	0.887464270915
irrigation	1.0
re-assessment	1.0
miltias	1.0
finger-pointing	1.0
hangovers	1.0
nique	1.0
activated	1.0
framwork	1.0
umbrage	1.0
theaters	1.0
skate	1.0
one-port	1.0
subdues	1.0
trust-based	1.0
interprofessional	1.0
chests	1.0
activates	1.0
hole	0.743764512879
quartered	1.0
bribes	1.0
rambling	1.0
disability-adjusted	1.0
right-centrist	1.0
blue-and-red	1.0
diection	1.0
methodically	0.975537026093
campionship	1.0
communications-related	1.0
image-boosting	1.0
bicycles	0.958046495894
prolonging	1.0
bribed	0.837515763439
broad-band	1.0
jewelery	1.0
sneakers	1.0
grammatical	1.0
chequered	1.0
persevere	1.0
nomen	1.0
mains	0.898514913302
icing	1.0
scoreboard	1.0
back-biting	1.0
rucked	1.0
spate	0.926391144364
cataclysmic	1.0
clean-coal	1.0
roundups	1.0
spats	1.0
fretting	0.95372550628
extracted	1.0
pastures	1.0
femur	1.0
readmittance	1.0
presribed	1.0
stable-mate	1.0
presdiential	1.0
lourde	1.0
judaise	1.0
aquamarines	1.0
readjustments	1.0
leave	0.692746431033
tap	0.892083033534
scalpels	1.0
counterrevolutionary	1.0
confrontion	1.0
bluegrass	1.0
oustripping	1.0
speculation	0.256636497494
scaly	1.0
sweeten	1.0
streambeds	1.0
non-rated	1.0
wannabes	1.0
spiritual	1.0
re-join	1.0
sige	1.0
teamed	0.963216354563
life-history	1.0
collage	1.0
conincide	1.0
non-denominational	1.0
tailpiece	1.0
desecrating	1.0
sign	0.206238267018
six-stage	1.0
penaly	1.0
adulation	1.0
reaffirmed	1.0
oublic	1.0
diplays	1.0
parachuting	0.968946809543
dehumidifiers	1.0
hired-gun	1.0
inhibits	1.0
relegation-threatened	1.0
psychotropic	1.0
jeopardy	0.966162180547
entrusts	1.0
melt	0.867735359019
phosporus	1.0
example.	1.0
gushes	1.0
lazily	0.973277142711
micturition	1.0
threatend	1.0
wellbores	1.0
rebutable	1.0
reclose	1.0
theeir	1.0
meld	1.0
less-informed	1.0
sub-counties	1.0
eathquake	1.0
jury	0.337439011908
youthful-looking	1.0
qu'elle	1.0
costumer	1.0
muclear	1.0
leaped	0.954572473262
torpid	1.0
subsided	0.960476634231
understanding	0.888318723332
magnetism	1.0
c+f	1.0
linseed	1.0
information-intensive	1.0
sublease	1.0
defoliate	1.0
momentous	1.0
chat-lines	1.0
intension	1.0
passengers	0.686444900437
so-named	1.0
hurtling	1.0
five-to-one	1.0
camp-fire	1.0
fomented	1.0
transition	0.834507589105
brilliant	1.0
internationally-organised	1.0
baobab	1.0
funded	0.919720789433
uprightness	1.0
computer-to-computer	1.0
poly-cotton	1.0
ineffective	1.0
unmovable	1.0
once-daily	1.0
poursuivre	1.0
breadcrumbs	1.0
salmeterol	1.0
computer-controlled	1.0
pixel	1.0
nitty	1.0
demonisation	1.0
friednly	1.0
tasks	0.866089202683
prominantly	1.0
hostages	1.0
curtailing	1.0
coverstock	1.0
screen-writers	1.0
one-liner	1.0
unstuffy	1.0
signifcant	1.0
excpect	1.0
eulogist	1.0
overarching	1.0
non-current	1.0
raking	0.896147072601
logically	1.0
fake	0.958086325994
bookmarks	1.0
flagging	0.965537076334
tetchy	1.0
launcing	1.0
bended	1.0
backburning	1.0
crammed	1.0
responisble	1.0
turret	1.0
wicker	1.0
angry	0.871214880578
shopowners	1.0
precluded	1.0
smaller-than-normal	1.0
off-taker	1.0
storers	1.0
tailgaters	1.0
broken-down	1.0
citywide	1.0
scope	0.957627630631
tattooists	1.0
sunburst	1.0
theoretical	0.957660046958
prosecutor	0.866900756019
five-piece	1.0
scratched	0.884356748297
unenhanced	1.0
co-pilot	1.0
all-year	1.0
sub-tropical	1.0
muscular	1.0
organized	0.843431407525
theirs	0.726608060114
pollsters	0.935961385707
gumen	1.0
minnows	1.0
everywhere	0.954404134693
virtue	1.0
intoxicated	1.0
scratches	1.0
pre-development	1.0
vacantly	1.0
dragons	1.0
dais	1.0
red-green	1.0
mascot	1.0
elctoral	1.0
oversupplies	1.0
tut-tutted	1.0
dollar/sterling	1.0
hydrochloride	1.0
caseload	0.842677178711
armouries	1.0
longest-distance	1.0
pretend	1.0
anti-collision	1.0
