word	similarity
mycotoxins	1.0
ethiopian	0.921130598786
deflections	1.0
sobering-up	1.0
earrings	0.962137105825
mined	1.0
headaches	0.813218485658
topographically	1.0
trout	0.920949971962
wheras	1.0
southerner	1.0
atherosclerotic	1.0
conveyer	1.0
touch-line	1.0
rotatable	1.0
handmaiden	1.0
colonial-style	1.0
hard-right	1.0
analysed	1.0
ober	1.0
single-window	1.0
dismissals	1.0
over-night	1.0
inking	0.97852927593
shavings	1.0
sinbinned	1.0
fray	0.796179317182
soft-centred	1.0
analyses	1.0
analyser	1.0
kitsch	1.0
west-northwestward	1.0
raise	0.458584472022
forger	0.926199226523
socialising	1.0
naturalization	0.910558232143
takover	1.0
swiflty	1.0
saddle	0.969378888738
hookup	1.0
surrrounding	1.0
coal-cutting	1.0
varities	1.0
urged	0.729380876331
calicivirus	1.0
corresponence	1.0
perks	0.914748308134
puiblic	1.0
claimsthe	1.0
saddens	1.0
perky	1.0
urges	0.821379952704
emperor	0.965606518196
fobbing	1.0
devouring	0.968491019175
additives	0.968861633461
high-rises	0.890622992737
overpaid	0.964421206894
owl	0.97089638483
own	0.632040189199
publishers.	1.0
kinda	1.0
handgrenade	1.0
sociation	1.0
lenght	1.0
skates	1.0
domain	0.881676281049
besmirched	1.0
loose-lipped	1.0
furture	1.0
ma'am	1.0
champ	0.975182621489
candidiates	1.0
porphyry	1.0
kilowatt-hours	1.0
negate	1.0
bankcruptcy	1.0
consecutively	1.0
reconnections	1.0
keystroke	1.0
toasts	1.0
non-manual	1.0
policed	1.0
clearcuts	1.0
underepresented	1.0
locked-out	1.0
cooler-than-normal	1.0
intraweek	1.0
platoon	0.968116529475
desertification	1.0
blanketed	0.972354895917
apps	1.0
baccarat	1.0
groomed	1.0
smoothing	1.0
package-holiday	1.0
intention	0.603189823759
merchandise	0.621590163594
solidify	0.950125661011
sidelined	0.915271715445
censoring	1.0
hotly-contested	1.0
powdered	0.963936904705
breeding	0.878527562932
squeal	1.0
ex-senior	1.0
totting	1.0
coverup	0.96821759336
extort	0.91213368243
decisin	1.0
institutionalising	1.0
triggered	0.822564314238
multistate	0.951813679236
tinged	1.0
indominatable	1.0
now-disused	1.0
fixers	1.0
incursions	1.0
out-of-wedlock	1.0
land-sourced	1.0
domino-effect	1.0
pomp	1.0
debottleneck	1.0
superwoman	1.0
aiports	1.0
beenfits	1.0
coupling	0.964628305461
requrement	1.0
challenges	0.842843376531
low-protein	1.0
accumulators	1.0
outshooting	1.0
back-haul	1.0
gondolas	1.0
reopenings	1.0
prompter	1.0
represents	0.59565559816
yellow-black	1.0
rickets	1.0
infants	0.90652652381
car.	1.0
left	0.736128636814
henhouse	1.0
fluorine-based	1.0
multis	1.0
gadgetry	1.0
biosafety	1.0
gunlaw	1.0
co-located	1.0
stuck-up	1.0
elapsing	1.0
eight-month-long	1.0
resumption	0.897894410352
wide-legged	1.0
boardwalk	1.0
fund-tracking	1.0
abbot	0.877591111747
resoruces	1.0
repected	1.0
trotting	0.960411786549
two-under-par	1.0
naming	0.832843204829
equity-based	1.0
immobilize	1.0
conspired	0.767146841884
diecasting	1.0
deporting	1.0
maintains	0.550376251599
grabber	1.0
clinking	1.0
robusta	1.0
perimenstrual	1.0
guitarist	1.0
mischaracterizing	1.0
undertanding	1.0
debutant	1.0
other	0.420504962495
mozzie	1.0
amusement	0.982223568284
disproportion	1.0
ventilating	1.0
anecdotically	1.0
percents	1.0
multihull	1.0
contacting	0.927963564761
sloping	1.0
racehorse	0.862375590969
irons	0.9703867939
volitility	1.0
guaratee	1.0
volumes	0.757419617588
anti-hunger	1.0
innovative	0.734911872206
persistant	1.0
reorientation	1.0
botanically	1.0
apportioned	1.0
inherently	0.967681411283
non-military	1.0
smoke-filled	0.962698278843
skyway	1.0
eight-page	1.0
termperatures	1.0
backer	0.619762225055
earthly	0.962428122581
re-injected	1.0
pungent	0.963431640981
tranquilliser	1.0
picketed	1.0
revenue-generation	1.0
hurriedly-called	1.0
shadowing	0.964881654816
bombardments	1.0
laundromat	1.0
condidates	1.0
percent.	1.0
dental	0.966086653202
galvanise	1.0
necrosis	1.0
columbium	1.0
utterances	0.868593413273
intentionally	0.8961784725
identied	1.0
over-full	1.0
communcations	1.0
bedouins	1.0
fending	0.921266734224
re-notified	1.0
pods	1.0
computer/operating	1.0
incapability	1.0
over-the-weekend	1.0
raining	1.0
rounded-up	1.0
third-longest	1.0
coffee-related	1.0
feminising	1.0
hordes	1.0
celebrity-themed	1.0
white-walled	0.947824198074
progressively	0.901066008775
mark-denominated	1.0
foul	0.905607591052
revelers	0.963102788276
sub-segment	1.0
addictiveness	1.0
anti-urban	1.0
ocean.	1.0
preface	0.972174018961
succulent	1.0
demin	1.0
smog-belching	1.0
drillship	1.0
overages	1.0
videoed	1.0
shura	1.0
oil-consuming	1.0
ounces	0.640308161417
topples	1.0
whosoever	1.0
acccess	1.0
quadruple	1.0
cental	1.0
mecca	1.0
subsidaries	1.0
self-use	1.0
crooner	1.0
sputter	0.969720179069
porposals	1.0
immature	1.0
clubheads	1.0
meadows	0.930416087719
subeconomic	1.0
sinking	0.955262008121
nominators	1.0
understands	0.782368059187
dread	0.970600085085
rational	0.782189724305
chlorophyl	1.0
propane	0.881150559498
government-related	1.0
churned	1.0
oceans	0.898495919758
bile	1.0
catenaccio	1.0
despise	0.963202631117
post-meeting	1.0
develpoment	1.0
tantalizing	1.0
lignite	1.0
opportunisitic	1.0
lowest-possible	1.0
comptitive	1.0
stabbed	0.67197687723
insulators	1.0
interlocking	1.0
techncial	1.0
disturb	0.851446473063
basics	0.964554545054
uttering	0.970226919735
purcahse	1.0
same-value	1.0
synergy	0.930010204367
reliabilty	1.0
topside	1.0
prefix	1.0
misgoverned	1.0
continuiing	1.0
actuellement	1.0
standout	0.949276145751
oppostition	1.0
shareprice	1.0
wavered	0.963901658713
travaux	1.0
breakbulk	1.0
commented	0.887522158363
sawgrass	1.0
ornamental	0.898948719353
setaside	1.0
specially	0.909479169501
collegial	0.969445215238
mirage	0.728958348693
sailes	1.0
big-spenders	1.0
eclipsed	1.0
rust-red	1.0
sries	1.0
buts	1.0
valiant	0.938959351365
vulnerabilty	1.0
inefficency	1.0
bedded	1.0
sailed	0.935752384457
loathing	1.0
cobbling	1.0
pollution	0.822521938235
sceptism	1.0
relieving	1.0
semi-retirement	1.0
roll-off	1.0
photofinishing	0.953701738596
thong	1.0
lookback	1.0
jocular	1.0
end-use	1.0
post-earnings	1.0
unpreventable	1.0
bonuses	0.722578983994
early-warning	1.0
schist	1.0
fossil	0.894790790897
resilient	0.836710815665
losers	0.631404866172
conjure	1.0
admiral	1.0
inducement	0.899974864141
re-schedule	1.0
farm-to-market	1.0
legations	1.0
possesions	1.0
gene-regulating	1.0
culd	1.0
trade-related	1.0
top-flight	0.978623016077
maximises	1.0
unseemly	0.977096112401
carnival-like	1.0
play-offs	1.0
saxophones	1.0
ater	1.0
mulishly	1.0
fissures	0.843712931067
diagnostic	0.769532210858
semi-products	1.0
nothwithstanding	1.0
addded	1.0
connaissance	1.0
unblocked	1.0
wolrd	1.0
unwillingness	0.863832041295
misregistered	1.0
budgerigars	1.0
k	0.796841913027
eligible	0.876681698514
torched	0.965706669941
recognised	1.0
fundamentally	0.83872359975
prequalifying	1.0
highest-security	1.0
consumer-level	1.0
criticism	0.770043041363
rock-ribbed	1.0
vaults	0.857027505407
criticise	1.0
off-white	1.0
flotsam	1.0
foodbanks	1.0
hamam	1.0
beneficiaries	0.703417189303
government-paid	1.0
lors	1.0
specificaly	1.0
cocaine	0.870971600971
slivers	1.0
derivatives	0.920791491676
watchmaker	1.0
rise/fall	1.0
apportionment	1.0
efficiacy	1.0
browse	1.0
spareparts	1.0
unpayable	1.0
dunams	1.0
video-linked	1.0
plant-killing	1.0
defanged	1.0
no-where	1.0
symphony	0.913164242471
card	0.78445964396
moralistic	1.0
strike	0.667908398816
drillable	1.0
marchers	0.928901637275
paralympic	1.0
cutbacks	0.884364498321
vestige	1.0
tax-collectors	1.0
whorls	1.0
females	0.973182252414
standardized	0.625440230799
state-led	1.0
cannibalised	1.0
wolframite	1.0
hereby	1.0
sortie	1.0
non-segregation	1.0
gravediggers	1.0
delined	1.0
tangles	1.0
hope.	1.0
acquisition-driven	1.0
inwards	1.0
encountered	0.903016575399
non-paying	1.0
larrikin	1.0
tastefully	0.977050000446
unstandardised	1.0
cajoles	1.0
islets	1.0
pre-dominant	1.0
co-producing	1.0
rulings	0.784916840103
significantly	0.678528553694
kmph	1.0
imperialism	1.0
talkathon	1.0
withdrawing	0.888508249199
shelve	1.0
anticompetitive	1.0
revenues	0.671986954505
cross-licensed	1.0
example	0.325470288851
scavenge	1.0
phrase	0.851342742789
dela	1.0
constant.	1.0
omelets	1.0
calender	1.0
nitrates	1.0
re-align	1.0
mid-continent	1.0
escudos	1.0
leotards	0.965197485104
musters	1.0
currency	0.784377854481
administators	1.0
stupidities	1.0
erratics	1.0
hardens	1.0
counseling	0.896043847426
outcomes	1.0
respondants	1.0
edged	0.886277096826
a-milking	1.0
urbanising	1.0
groaned	1.0
oceanside	1.0
auger	1.0
unmasked	1.0
nay-sayers	1.0
comedians	1.0
electonic	1.0
long-felt	1.0
clubbing	1.0
child-safety	1.0
arbritration	1.0
lower-protein	1.0
consecutive-game	1.0
shrug	0.95951833824
state-of-the-union	1.0
garments	0.961287332878
fanaticism	1.0
account-holders	1.0
tripling	0.942352650098
abstraction	1.0
soccer-mad	1.0
utilise	1.0
constante	1.0
typed	0.950947342213
coffeeshop	1.0
invitation	0.779377291534
minimized	0.959613756709
despondent	1.0
overreached	1.0
triage	0.938793711102
rock-strewn	1.0
wide-ranging	0.76411825569
reassess	0.814002302155
non-interfering	1.0
hemagglutination	1.0
irradiate	1.0
hesistant	1.0
potental	1.0
unselfish	1.0
nonprofit	0.861642446393
types	0.613301479896
puis	1.0
snuffing	1.0
bomb-damaged	1.0
worst-afflicted	1.0
prenegotiation	1.0
two-carriage	1.0
jaggery	1.0
immigrant-dominated	1.0
arms-for-oil	1.0
continuos	1.0
bioethics	1.0
education	0.806943110577
deutsche	0.8246834881
fictional	0.966998619655
cigarettes	0.682204355148
then-ruling	1.0
politically-motivated	1.0
timers	1.0
lieutenant-general	1.0
reconstructions	1.0
biochemical	1.0
overhauls	1.0
figs	1.0
stockpiled	1.0
propectus	1.0
war-chest	1.0
school.	1.0
denudation	1.0
two-for-five	1.0
arbitrage-related	0.925827939094
lead-up	1.0
rebel-held	1.0
continentals	0.955318179029
infarctions	1.0
data-collecting	1.0
shareholder-approved	1.0
earthiness	1.0
foodstuff	0.97042280208
downdip	1.0
ewe	1.0
drawdown	1.0
enquiring	1.0
chemotheraphy	1.0
non-signatory	1.0
journals	0.89477644005
wrought	0.879135835222
homebuyers	1.0
chupacabras	1.0
deregulating	1.0
short-termed	1.0
phonies	1.0
unforeseen	0.917295478053
re-distributor	1.0
reweighting	1.0
unexplained	0.75565101876
auditors	0.838602421023
enviromental	1.0
survivors	0.903258731406
fanciest	1.0
elesewhere	1.0
king-in-waiting	1.0
insubstantial	0.913405367145
largescale	1.0
off-the-book	1.0
trocar	1.0
dissolutions	1.0
easier	0.829790723772
affably	1.0
bio-energy	1.0
manfacturing	1.0
doghouse	1.0
fractiousness	1.0
mispriced	1.0
slate	0.847926370027
compartment	0.975318128551
eight-player	1.0
goblins	0.935364063148
unemotive	1.0
miscible	1.0
renunciation	0.967631930693
aspersions	0.951428942087
rewording	1.0
colourless	1.0
velcro	0.947513794949
interrupt	1.0
cost-of-sales	1.0
post-commissioning	1.0
mimicking	1.0
slats	0.944132821502
self-administer	1.0
procs	1.0
scholar	0.891448331761
bone-building	1.0
weekened	1.0
thyme	1.0
prophetically	1.0
renditions	1.0
sorties	1.0
finacial	1.0
eschew	1.0
illegaly	1.0
neutron	0.901921999092
shrewder	0.951121331885
volcano	0.94033809869
loyalties	0.922761846018
spiders	0.943250390343
toll	0.71998526744
lupins	1.0
repopulated	1.0
gaslines	1.0
directly	0.653871270262
brutalised	1.0
sitcoms	1.0
series	0.76342082877
long-running	0.946784176505
pressence	1.0
civilans	1.0
closely-related	1.0
non-computer	1.0
exhume	1.0
depositing	1.0
chipmaking	1.0
borderguard	1.0
cm-thick	1.0
mutineer	1.0
northeastwards	1.0
ring	0.770875066163
finishers	1.0
uncollected	1.0
weds	1.0
roundabouts	1.0
downtimes	1.0
self-defence	1.0
recognising	1.0
member-countries	1.0
fith	1.0
single-market	1.0
reversion	1.0
heavy-duty	0.909848230034
non-complementary	1.0
for-profit	0.932360663225
rl	1.0
problem-solving	0.956472191603
ro	1.0
disburden	1.0
foundation	0.836297308326
appeasers	1.0
diversities	1.0
arraigned	1.0
threatened	0.913214485888
environental	1.0
white-controlled	1.0
hurricane-force	1.0
faculties	1.0
colony	0.619748415121
songs	0.838671213069
legistative	1.0
mobsters	1.0
satsifactory	1.0
obstructing	0.965544123984
subindex	1.0
enormous	0.548362747471
shipper	0.967611150846
birdie	1.0
undisputably	1.0
towage	1.0
annoucned	1.0
diabetic	0.928849579466
robustly	0.925691678779
non-traumatic	1.0
re-match	1.0
silicon	0.862988059751
long-wheelbase	1.0
shipped	0.831257815975
bed-linen	1.0
speedy	0.931401016057
counter-terrorism	1.0
tempting	0.878650258033
reserving	0.928194803964
government-orchestrated	1.0
lifejacket	1.0
allocators	1.0
thankless	0.909985729129
speeds	0.839267927372
personlly	1.0
tap-in	1.0
state-run	0.936966813152
steroids	0.966566651302
dailies	0.782051999211
by-line	1.0
second-rower	1.0
vitro	0.902993208521
channell	1.0
procreate	1.0
production	0.516585812558
anaysts	1.0
coversion	1.0
environment-related	1.0
infused	0.963547963741
abutments	1.0
after-market	1.0
flight-proven	1.0
clarity	1.0
enoxaparin	1.0
tax-cutting	1.0
one-level	1.0
open-market	0.973534407438
basketball	0.796722194417
far-north	1.0
exchequer	0.905667002448
narco-guerrilla	1.0
three-stop	1.0
prepurchase	1.0
lawsuits	0.780417714871
think-tanks	1.0
dynamited	1.0
carload	1.0
over-arching	1.0
perturbations	1.0
sapiens	0.917204439873
hypothetical	0.865482195896
recodification	1.0
ordianry	1.0
manfacturers	1.0
woe	0.962973977098
massively	0.981870636625
cytomegalovirus	1.0
freebie	1.0
transmittal	1.0
oeuvre	1.0
defaulter	1.0
blackening	1.0
pubic	1.0
nasty-looking	1.0
counter-offensive	1.0
expunged	0.968885169281
minute-and-a-half	1.0
nirvana	1.0
megalomaniac	1.0
advisement	1.0
combustion	0.811757117426
chairwoman	1.0
commodifying	1.0
refundings	1.0
glamarous	1.0
willbe	1.0
repressive	1.0
drug-fighting	1.0
lunged	0.966874938659
suplies	1.0
bouses	1.0
trek	0.899085999579
pursuade	1.0
durig	1.0
exultation	1.0
showed	0.637528709192
secong	1.0
smashup	1.0
hyenas	0.909159804763
tree	0.722080968254
schmoozing	0.966900291956
shower	0.978725982403
showes	1.0
crisply	1.0
slicers	1.0
skimmed	1.0
supply-sider	0.898339190815
aftereffects	0.865206454962
northwesterly	1.0
tres	1.0
remit	1.0
fire-ant	1.0
client-specific	1.0
indepedent	1.0
willingness	0.580243603596
runner	0.920818670555
shyly	1.0
untrained	0.929697814051
antagonistic	0.91833151008
well.	1.0
non-aerospace	1.0
shrubs	0.886025836121
home-builder	1.0
vanishing	0.976393374684
sees	0.656938185439
constricted	1.0
chanceless	1.0
peasant-based	1.0
first-order	1.0
sterile	0.973500103571
hyper-inflation	1.0
escalator	1.0
bleachers	1.0
soaked	1.0
self-flagellation	1.0
right-bank	1.0
promenades	1.0
unannounced	1.0
instructs	0.965463615312
amusing	0.765295163568
doors	0.832776457564
placebo-controlled	1.0
soldiered	1.0
plebiscites	1.0
grips	0.862738139641
second-leading	1.0
taxation	0.837585095568
imprudent	1.0
reelection	1.0
origninal	1.0
four-hundred	1.0
thrilled	0.941259082178
multi-tranche	1.0
cancer-treatment	1.0
wells	0.695169482836
vote-losing	1.0
chaplains	1.0
transmigrants	1.0
criss-crossing	1.0
guardedness	1.0
trivialising	1.0
preassure	1.0
redressing	1.0
entourages	1.0
subsidize	0.847849058362
voodoo-like	1.0
snooping	0.938326830993
semi-final	1.0
regreted	1.0
supine	1.0
camp	0.909409622054
all-business	1.0
rotary	0.974662953117
non-mineral	1.0
memberships	0.944002337454
categorical	1.0
neediest	1.0
howl	0.939569881054
work-day	1.0
circulations	0.891810564658
detriment	1.0
up-river	1.0
whipsaws	1.0
mating	0.967381295683
came	0.562860992898
treasuries	0.969434818854
boogie	1.0
insects	0.82878164905
shark-infested	1.0
one-year	0.881361630471
hybrids	0.844610934502
rampaged	1.0
augured	1.0
mile-per-hour	1.0
reschedule	0.865881557288
terror.	1.0
re-place	1.0
sworn-in	1.0
lethal	0.940739919788
unmanaged	1.0
skycrapers	1.0
abreast	1.0
raven-haired	1.0
heirachy	1.0
vasectomy	1.0
layout	0.930680119111
vice-premier	1.0
itinerant	1.0
headline	0.803734005484
abandonments	1.0
quick-fire	1.0
appreciated	0.881037743576
maturation	1.0
cougar	0.944087152507
non-monetary	1.0
heavier-than-average	1.0
salvos	1.0
wallabies	1.0
well-led	1.0
galement	1.0
beefing-up	1.0
medium-haul	1.0
drying	0.962860951567
non-franchised	1.0
pocked	1.0
relist	1.0
salespeople	0.946244278032
race-long	1.0
evaulations	1.0
full-range	1.0
well-advanced	1.0
champaign	1.0
pre-empt	0.96474862467
inoperative	0.956361242741
denounce	0.931212546907
psychiatric	0.68595119331
foremost	0.914267765565
pocket	0.913230180642
research-oriented	1.0
foundries	1.0
seldom-visited	1.0
feedyards	1.0
vaccinations	1.0
meeting.	1.0
discouragingly	1.0
self-expression	0.969470731459
corruption-riddled	1.0
uneconomically	1.0
societies	0.890064100649
preemptively	1.0
intials	1.0
sittings	1.0
half-submerged	1.0
ice-breaking	1.0
spilling	0.960691019819
bloodstream	0.928067782392
knocke	1.0
dipping	0.924533653071
paedophiles	1.0
comsumers	1.0
mufflers	1.0
stunningly	1.0
browsed	1.0
holloware	1.0
aftermath	0.416477431619
hasten	0.960412172191
brushland	1.0
out-of-favour	1.0
newly-enlarged	1.0
exonerated	0.920489742494
radium	1.0
pets	0.910724291494
non-believers	1.0
transferred	0.658677820029
pads	1.0
securiy	1.0
radius	1.0
recently-approved	1.0
crochets	1.0
three-block	1.0
sailboats	1.0
resigned	0.74678467696
pricking	1.0
toll-paying	1.0
no-lose	1.0
lives.	1.0
free-scoring	1.0
pressured	0.909129289352
monopolies	0.846698643603
sombrero	1.0
multiwell	1.0
reporter	0.787826301551
introducers	1.0
applet	1.0
non-cancelable	1.0
devision	1.0
pressures	0.76894151357
low-bandwidth	1.0
humankind	1.0
interline	1.0
single-site	1.0
holdiay	1.0
yogurt	1.0
cattle-drivers	1.0
guiders	1.0
puchased	1.0
biters	1.0
half-built	1.0
skimpy	0.975158350963
professionel	1.0
interrupting	0.907914039421
modifiant	1.0
nationwide	0.727750773266
smelled	0.977733552687
annulling	1.0
n'en	1.0
fullscale	0.976038580004
souvenir	0.910415484838
self-congratulatory	0.968194092135
well-backed	1.0
buiding	1.0
prorationing	1.0
reconstitute	1.0
defiance	0.96656966651
touch-ups	1.0
nonregulated	0.982269712429
debt	0.530492416255
well-lighted	0.9627168569
extinguish	0.971169044058
pooh-poohed	1.0
house-related	1.0
dore	1.0
quicklime	1.0
re-direct	1.0
disdain	0.8231590828
fallacious	0.958108681755
lugs	0.973752201863
fluctuation	0.767551117128
ring.	1.0
chassis	0.930951419358
decompose	1.0
logic	0.719025895966
carwash	1.0
guarantess	1.0
argue	0.735111267541
excites	1.0
compromis	1.0
absent-mindedly	1.0
exciter	1.0
diappointing	1.0
ramrod-straight	1.0
miscommunication	0.973128365515
honouring	1.0
fudged	1.0
liberal-conservative	1.0
improvment	1.0
strategy-maker	1.0
trickiest	1.0
smithereens	1.0
hers	0.936561246862
re-education	1.0
trail-blazer	1.0
gleaming	1.0
tremours	1.0
madcow	1.0
pregnancy	0.761187201691
munched	1.0
non-participant	1.0
state-within-a-state	1.0
jet-fuel	1.0
grazing	0.977809707337
lowest-paid	1.0
wheat-producing	1.0
archipelego	1.0
reconsideration	0.877332684472
parley	1.0
well-rehearsed	1.0
monosodium	1.0
slay	0.961088185604
subside	1.0
chiseling	1.0
advert	0.963192368305
skew	1.0
in-goal	1.0
stadium	0.874974254048
re-decorating	1.0
song-writing	1.0
stategically	1.0
superhuman	1.0
agro-industrial	1.0
adroitly	0.946509990967
lens-grinding	1.0
deportations	1.0
full-colour	1.0
dots	1.0
conversational	1.0
graphical	1.0
electrocution	1.0
recomend	1.0
self-induced	1.0
criminalised	1.0
barrio	1.0
reproof	1.0
nineties	1.0
debtload	1.0
signifcantly	1.0
dote	1.0
orthotic	1.0
evasions	1.0
ice-breakers	1.0
worked	0.771621289978
doth	1.0
misson	1.0
internatonal	0.952285272713
eight-lane	1.0
gritty	0.931508041902
followed	0.638683472989
contemplated	0.959824843997
inpatient	1.0
solvable	1.0
excited	0.931933734042
contemplates	0.959806610872
sips	1.0
light-rail	1.0
internationally-supervised	1.0
hates	0.954122278116
pretreatment	1.0
militari	1.0
tangiable	1.0
thumpers	1.0
baulked	1.0
legilsation	1.0
peadophile	1.0
union-backed	1.0
narcissism	1.0
reactivated	1.0
congratulation	1.0
insufficent	1.0
non-genetically	1.0
destory	1.0
distorted	0.963146936631
expending	1.0
communications/computer	1.0
regroupement	1.0
point-to-multipoint	1.0
overpowers	1.0
supplers	1.0
hygienist	1.0
stablised	1.0
foot-and-mouth	1.0
violin	0.872463527084
udan	1.0
smoothest	0.968718320225
windshields	0.933503546366
lightly	0.905698429221
overoptimistic	1.0
log-jam	1.0
damaged	0.894141618781
severity	0.816803828138
pawnshop	1.0
woollen	1.0
beckon	1.0
kick-started	1.0
hall-mark	1.0
biddings	1.0
near-victory	1.0
clucking	1.0
damages	0.728325621242
kukris	1.0
tradtionally	1.0
mastectomies	1.0
electro	1.0
emphatic	1.0
interties	1.0
european	0.798760065319
voyager	0.886238052611
voyages	1.0
thereof	0.903233424175
equalizing	1.0
acounts	1.0
latter-day	1.0
countryon	1.0
in-boxes	1.0
analyts	1.0
seamer	1.0
mud-slide	1.0
photographers	1.0
sobbing	1.0
password-protected	1.0
seamed	1.0
haggard	1.0
savaged	1.0
simulates	0.930912834888
preachings	1.0
maximizing	0.938673385223
organised-crime	1.0
matters	0.833182098564
erectus	1.0
centavo	1.0
launced	1.0
holdups	0.956950808185
backhander	1.0
cancellation	0.734259675646
fanatically	1.0
song-and-dance	1.0
dmage	1.0
musketball	1.0
noise-reducing	1.0
simulated	0.896677908942
six-city	1.0
quantitative	0.869047601012
backhanded	1.0
dissects	1.0
highly-priced	1.0
veils	1.0
interferon	1.0
boyhood	1.0
capitol	0.69622731186
sleeps	1.0
throttling	1.0
spare	0.785533564534
sleepy	0.942363475317
solvability	1.0
sacs	1.0
worm-eaten	1.0
ait	1.0
teetering	0.937513764568
palyers	1.0
proofing	1.0
litterbugs	1.0
self-assured	1.0
bny	1.0
spectacles	1.0
subtracts	1.0
olefins	0.969871161706
precipitation	1.0
old-fashioned	0.780182269574
laying-up	1.0
chartreuse	1.0
obedient	0.981841200461
innocent	0.721074928439
botanists	1.0
semi-annually	0.920760650733
vapour	1.0
immediatly	1.0
bne	1.0
gaff-rigged	1.0
guestworkers	1.0
intermediation	1.0
arraignments	0.967129404893
levering	1.0
mendicant	1.0
structurals	1.0
desertions	1.0
establisment	1.0
services-driven	1.0
gynaecology	1.0
knock-down	1.0
describe	0.76900255999
pro-euro	1.0
poltiical	1.0
slight-of-hand	1.0
wiht	1.0
quiry	1.0
ratcheting	0.91347284917
scoreline	1.0
orthopaedics	1.0
cytologists	1.0
portolio	1.0
anywere	1.0
ill-planned	1.0
desire	0.72279707583
brought	0.739268505119
societes	1.0
deviance	1.0
seek	0.465753204471
metalloproteases	1.0
battle-ready	1.0
mananging	1.0
bankcard	0.933578614275
step-down	1.0
four-times	1.0
stylised	1.0
bulked	1.0
sky-rocketed	1.0
value-weighted	1.0
grotesquely	1.0
under-utilising	1.0
vats	1.0
attact	1.0
sordid	1.0
sequestration	0.973573379657
heart-attack	1.0
fouls	1.0
extraditon	1.0
creed	0.956315576594
ballooned	0.967465848986
inter-group	1.0
responsiveness	1.0
straw-coloured	1.0
underly	1.0
consultants	0.854085955173
five-vehicle	1.0
greenfields	1.0
re-train	1.0
re-install	1.0
trombone	1.0
presidentially-appointed	1.0
harassment	0.924441787017
amalgamating	1.0
goldfish	1.0
cents/share	1.0
creep	1.0
enemies	0.793429378732
state-grant	1.0
exploitable	1.0
above-trend	1.0
intregrated	1.0
mid-to-high	1.0
sequester	0.885523979252
end-customer	1.0
polluted	0.926219554778
birdlike	1.0
disheartened	1.0
memorisation	1.0
exposition	1.0
afinal	1.0
nitrate	1.0
polluter	1.0
manufacuring	1.0
upfield	1.0
arthritic	1.0
palatable	1.0
shaker	0.886254632102
shakes	0.931958057012
substitutes	0.786015072257
memorably	1.0
comsuming	1.0
shakey	1.0
spermicidal	1.0
temptations	1.0
anti-metastatic	1.0
tax-code	1.0
mid-next	1.0
substituted	0.975351158111
yoke	1.0
defensive	0.890431380749
poppies	1.0
losing	0.872189814185
pliers	1.0
jusrisdiction	1.0
terminated	0.921699493416
valium	1.0
intepretations	1.0
implemenation	1.0
front-men	1.0
then-governor	1.0
commoditisation	1.0
gleaning	1.0
geisha	1.0
globetrotter	1.0
alber	1.0
diesel-fuel	1.0
annualized	0.8553172775
second-to-bottom	1.0
grain-purchasing	1.0
west-coast	1.0
importantly	0.851441278621
imitiation	1.0
bateria	1.0
reminded	0.901347628952
attacted	1.0
hulking	0.946138488676
raised	0.661582782466
harvest-time	1.0
rationale	0.710339046959
facility	0.471096137466
presidentials	1.0
industry-backed	1.0
tube-like	1.0
macro-economic	1.0
respectably	1.0
pre-condition	1.0
son	0.747462984848
thankful	1.0
oin	1.0
all-time-high	1.0
magazines	0.67685309985
consummated	0.829543861598
reconquered	1.0
wrap	0.838546820715
mafia-style	1.0
octogenarians	0.963192072762
toothless	1.0
maintenance-related	1.0
scythed	1.0
novo	1.0
neutropenic	1.0
chemical-free	1.0
joyriding	1.0
waits	0.944392547609
social-policy	1.0
serfs	1.0
solicitors	0.952537656741
leagal	1.0
saod	1.0
unflaggingly	1.0
lambada	1.0
authorized	0.90662498351
pay-as-you-go	0.964159578762
resulted	0.722915172829
two-pronged	0.967721870372
on-line	0.901274062838
launching	0.744542891409
bedrock	0.954977312558
sauteed	1.0
inching	0.968762979653
baisse	1.0
babysit	1.0
magazine.	1.0
ligne	1.0
overwhemingly	1.0
manmade	1.0
two-wheelers	1.0
incriminations	1.0
re-import	1.0
allopathy	1.0
fining	1.0
heralded	0.868166703355
canopies	1.0
shisha	1.0
risottos	1.0
seven-tenths	1.0
sprinting	1.0
underdeveloped	0.969367944752
handily	0.897694850457
genealogy	1.0
vaccine-preventable	1.0
retrenchments	1.0
inside	0.874671085929
ridge	0.903780634191
reinstituted	1.0
immunologic	1.0
devices	0.839266440218
paprika	1.0
kaffirs	1.0
productivity-based	1.0
swtiches	1.0
non-import	1.0
glaringly	1.0
caste-conscious	1.0
agriculture	0.887757771298
cormorants	1.0
suffocated	1.0
bedouin	1.0
centrifuges	1.0
non-criminals	1.0
steady	0.871655562522
wetness	1.0
disclosing	0.704803875903
textbook	0.934786748884
encage	1.0
''	1.0
playboy	0.952553799647
reburying	1.0
lundi	1.0
mechansim	1.0
death-row	1.0
sprouts	1.0
alterntive	1.0
first-set	1.0
dormitory-like	1.0
negotiations	0.582554601622
supervized	1.0
fuel-thirsty	1.0
redolent	1.0
madwoman	1.0
worrywarts	1.0
private-public	1.0
glacier	0.906686319668
eight-tonne	1.0
pre-made	1.0
